PROV_CODE,PROV_NAM_T,Province_E,REGI_NAM_T,grid_id,grid_area,TMD_Region
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1621,592186508.501725,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1622,592186508.501692,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1623,517232061.064284,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1624,10116184.919971,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1658,422811509.155603,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1659,590989468.245445,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1660,590990774.152272,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1661,590990774.15224,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1662,590767740.151127,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1663,352084339.611642,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1664,26924967.1811899,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1697,516374917.871407,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1698,589777509.849843,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1699,589778813.078591,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1700,589778813.078566,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1701,589777509.849943,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1702,589778813.078582,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1703,357852476.003107,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1704,9196285.26020339,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1736,230915842.58882,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1737,324182349.102325,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1738,460539329.07376,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1739,588553420.083501,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1740,588552119.562645,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1741,588553420.083538,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1742,587312970.692292,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1743,50381754.5972472,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1777,6140183.17666775,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1778,497839351.921156,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1779,585492686.494714,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1780,577764392.543253,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1781,170182677.673419,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1817,71284090.7701807,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1818,107847527.345966,ตะวันออกเฉียงเหนือ
30,นครราชสีมา,Nakhon Ratchasima,ตะวันออกเ*,1819,29282332.0388216,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1506,27689328.4580384,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1507,67860943.9569587,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1508,34957742.2329029,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1545,12348880.7908674,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1546,353276030.559599,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1547,589920263.216474,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1548,330852272.73917,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1549,34135789.0115675,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1584,18361799.0721139,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1585,478784447.828227,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1586,593365918.698044,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1587,593375096.78374,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1588,120016624.804188,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1623,74953138.8879843,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1624,582070323.581813,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1625,592186508.501655,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1626,592195668.344284,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1627,229514657.180824,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1662,221728.094422582,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1663,238906434.540752,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1664,564065806.970562,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1665,590999915.499293,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1666,562708482.305895,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1667,30292230.7077002,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1703,231926337.077443,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1704,580591650.418855,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1705,589778813.078627,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1706,68530961.87954,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1742,1240449.37959097,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1743,452685016.846473,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1744,162432728.928077,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1745,53783368.0312889,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1781,314677192.512273,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1782,215226043.613849,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1820,68679926.3175564,ตะวันออกเฉียงเหนือ
31,บุรีรัมย์,Burirum,ตะวันออกเ*,1821,25703609.025493,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1549,95032613.8022184,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1550,17462950.313131,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1551,44081642.9504076,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1552,111770712.259807,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1588,473349293.89445,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1589,560585217.506172,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1590,560527979.340828,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1591,499260645.702857,ตะวันออกเฉียงเหนือ
32,สุรินทร์,Surin,ตะวันออกเ*,1627,362671851.320071,ตะวันออกเฉียงเหนือ
