grid_id,lon,lat
2502,98.313911,19.691118
2503,98.540192,19.691118
2504,98.766464,19.691118
2505,98.992744,19.691118
2506,99.219017,19.691118
2507,99.445297,19.691118
2508,99.671577,19.691118
2509,99.89785,19.691118
2510,100.12413,19.691118
2511,100.350403,19.691118
2512,100.576683,19.691118
2513,100.802956,19.691118
2514,101.029236,19.691118
2515,101.255516,19.691118
2540,98.087639,19.90402
2543,98.766464,19.90402
2544,98.992744,19.90402
2545,99.219017,19.90402
2546,99.445297,19.90402
2547,99.671577,19.90402
2548,99.89785,19.90402
2549,100.12413,19.90402
2550,100.350403,19.90402
2551,100.576683,19.90402
2583,98.992744,20.116636
2584,99.219017,20.116636
2585,99.445297,20.116636
2586,99.671577,20.116636
2587,99.89785,20.116636
2588,100.12413,20.116636
2589,100.350403,20.116636
2590,100.576683,20.116636
2624,99.445297,20.328964
2625,99.671577,20.328964
2626,99.89785,20.328964
2627,100.12413,20.328964
2628,100.350403,20.328964
2665,99.89785,20.541002
